@relation weka_ready_dataset

@attribute Source_Port numeric
@attribute Destination_Port numeric
@attribute Protocol {ICMP,UDP,TCP}
@attribute Packet_Length numeric
@attribute Packet_Type {Data,Control}
@attribute Traffic_Type {HTTP,DNS,FTP}
@attribute Malware_Indicators {IoC_Detected,None}
@attribute Anomaly_Scores numeric
@attribute Alerts_Warnings {No_Alert,Alert_Triggered}
@attribute Attack_Type {Malware,DDoS,Intrusion}
@attribute Attack_Signature {Known_Pattern_B,Known_Pattern_A}
@attribute Severity_Level {Low,Medium,High}
@attribute Network_Segment {Segment_A,Segment_B,Segment_C}
@attribute Firewall_Logs {Log_Data,None}
@attribute IDS_IPS_Alerts {None,Alert_Data}
@attribute Log_Source {Server,Firewall}
@attribute Year numeric
@attribute Month numeric
@attribute Day numeric
@attribute Hour numeric
@attribute DayOfWeek numeric
@attribute Source_IP_Numeric numeric
@attribute Dest_IP_Numeric numeric
@attribute Proxy_IP_Numeric numeric
@attribute Action_Taken {Logged,Blocked,Ignored}

@data
64641,35914,ICMP,707,Control,FTP,None,22.97,No_Alert,Malware,Known_Pattern_A,Low,Segment_C,Log_Data,None,Firewall,2023,6,14,19,2,53009171,2548328729,742324122,Ignored
12807,49190,TCP,1009,Control,HTTP,IoC_Detected,29.16,No_Alert,Malware,Known_Pattern_A,Low,Segment_B,Log_Data,Alert_Data,Firewall,2021,10,23,1,5,2946638360,3235494096,0,Blocked
53894,28726,UDP,1197,Control,DNS,IoC_Detected,9.3,Alert_Triggered,Malware,Known_Pattern_B,Low,Segment_A,None,Alert_Data,Server,2020,4,30,16,3,1826890074,3680506366,2724212886,Blocked
58517,60804,UDP,904,Data,HTTP,None,25.39,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_A,Log_Data,Alert_Data,Firewall,2020,4,21,23,1,1264525585,1459431563,2465886591,Logged
43528,49151,UDP,1131,Data,DNS,None,3.81,Alert_Triggered,Malware,Known_Pattern_A,High,Segment_B,None,Alert_Data,Server,2021,10,12,3,1,1037192303,3330293616,0,Ignored
34830,27606,ICMP,1174,Control,HTTP,None,85.16,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_B,Log_Data,Alert_Data,Firewall,2021,7,2,22,4,1597116137,2440272117,2649058375,Ignored
65368,19781,UDP,67,Control,FTP,None,32.63,No_Alert,DDoS,Known_Pattern_B,Low,Segment_A,None,Alert_Data,Server,2021,9,4,2,5,1623133994,2247206365,1816396217,Blocked
43663,23683,ICMP,160,Data,DNS,IoC_Detected,79.88,No_Alert,DDoS,Known_Pattern_B,High,Segment_A,Log_Data,None,Firewall,2020,5,24,19,6,973925261,3621049003,3334878362,Blocked
55148,27692,TCP,467,Control,FTP,IoC_Detected,78.4,No_Alert,Malware,Known_Pattern_B,Medium,Segment_B,None,Alert_Data,Firewall,2020,8,24,9,0,1260437136,3052343704,0,Blocked
25527,2338,TCP,1022,Control,FTP,IoC_Detected,34.46,No_Alert,DDoS,Known_Pattern_B,High,Segment_A,Log_Data,Alert_Data,Firewall,2023,8,4,17,4,2906680069,127710811,2304985190,Blocked
30812,39646,TCP,284,Data,FTP,IoC_Detected,90.19,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_C,Log_Data,None,Firewall,2021,3,19,20,4,3070359529,2540832748,616488019,Logged
52290,61672,ICMP,580,Control,HTTP,None,49.2,Alert_Triggered,DDoS,Known_Pattern_A,Low,Segment_B,Log_Data,None,Server,2021,12,28,9,1,2573375340,419736465,3071719959,Ignored
5407,37615,ICMP,1336,Control,HTTP,None,95.26,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_A,None,None,Firewall,2020,1,6,21,0,3257755936,972830141,0,Logged
38056,56408,TCP,190,Control,HTTP,IoC_Detected,43.84,No_Alert,DDoS,Known_Pattern_A,Low,Segment_C,None,Alert_Data,Server,2022,4,8,14,4,948501711,3580804636,0,Blocked
65186,52248,ICMP,621,Control,HTTP,None,92.99,No_Alert,DDoS,Known_Pattern_B,Low,Segment_C,Log_Data,None,Server,2022,7,17,1,6,249396277,477487976,0,Logged
57363,65077,UDP,757,Control,FTP,None,88.51,No_Alert,DDoS,Known_Pattern_B,High,Segment_B,Log_Data,None,Server,2023,9,27,1,2,1185425516,418807261,1104332136,Ignored
44757,46122,UDP,86,Control,HTTP,None,62.77,No_Alert,DDoS,Known_Pattern_A,Low,Segment_B,Log_Data,Alert_Data,Firewall,2022,10,31,19,0,1247575356,1810509693,0,Ignored
57724,60769,ICMP,876,Data,HTTP,IoC_Detected,49.37,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_B,Log_Data,Alert_Data,Firewall,2021,10,15,19,4,3607919891,1416011507,0,Ignored
21760,61444,UDP,768,Data,FTP,IoC_Detected,97.57,No_Alert,DDoS,Known_Pattern_B,High,Segment_A,None,None,Server,2020,11,24,21,1,3151761369,2625551793,0,Ignored
52901,61757,ICMP,705,Control,HTTP,IoC_Detected,42.93,Alert_Triggered,Intrusion,Known_Pattern_B,Low,Segment_A,None,None,Server,2020,9,9,23,2,2894961141,2782937609,378948027,Ignored
14314,17899,TCP,894,Data,DNS,IoC_Detected,15.09,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_A,None,None,Server,2020,1,27,22,0,1248241204,2933425378,2331406180,Ignored
56654,57446,ICMP,1189,Control,FTP,None,29.83,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_B,Log_Data,Alert_Data,Server,2023,9,26,11,1,2089283577,2909093177,165806756,Blocked
15112,26960,TCP,988,Control,FTP,None,98.01,Alert_Triggered,Malware,Known_Pattern_B,Low,Segment_A,Log_Data,Alert_Data,Server,2020,12,10,11,3,2639994044,1841321418,1741684590,Logged
17532,19986,TCP,1146,Control,DNS,None,16.45,No_Alert,DDoS,Known_Pattern_A,High,Segment_B,None,Alert_Data,Server,2022,10,24,10,0,1300144679,3116168487,0,Ignored
34345,48681,ICMP,139,Control,FTP,IoC_Detected,77.86,No_Alert,Malware,Known_Pattern_B,Low,Segment_C,Log_Data,Alert_Data,Firewall,2022,11,18,20,4,1658324133,1965305920,848746465,Ignored
33555,21018,UDP,530,Data,HTTP,None,55.68,No_Alert,Malware,Known_Pattern_B,Low,Segment_B,Log_Data,None,Server,2022,1,1,4,5,1137583597,334485696,0,Ignored
64633,11184,TCP,1499,Data,DNS,IoC_Detected,76.26,No_Alert,Intrusion,Known_Pattern_A,Low,Segment_C,None,Alert_Data,Firewall,2020,2,2,7,6,3702021985,3002746005,2619930435,Logged
8014,33144,TCP,1377,Data,DNS,IoC_Detected,21.98,Alert_Triggered,Malware,Known_Pattern_B,High,Segment_A,Log_Data,Alert_Data,Firewall,2020,8,19,21,2,2225778881,968682597,2627528297,Logged
25838,34151,TCP,273,Data,HTTP,IoC_Detected,17.24,No_Alert,DDoS,Known_Pattern_A,Low,Segment_B,Log_Data,Alert_Data,Firewall,2023,9,17,11,6,464362920,234979153,179006400,Logged
10707,37405,UDP,804,Data,HTTP,IoC_Detected,67.04,Alert_Triggered,Malware,Known_Pattern_A,Medium,Segment_B,Log_Data,None,Server,2023,3,18,8,5,96303612,910054565,1496993031,Logged
52101,17578,TCP,1302,Control,FTP,IoC_Detected,20.64,No_Alert,Malware,Known_Pattern_A,Low,Segment_A,None,None,Server,2021,1,10,8,6,2212972502,2699207986,1770658949,Blocked
29540,15348,UDP,211,Control,DNS,IoC_Detected,7.66,Alert_Triggered,Malware,Known_Pattern_B,Medium,Segment_C,Log_Data,Alert_Data,Server,2023,2,18,15,5,1386631901,867134374,0,Logged
8403,38901,TCP,955,Control,HTTP,IoC_Detected,26.26,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_C,Log_Data,Alert_Data,Firewall,2022,4,17,15,6,386086513,1973673093,0,Ignored
41958,45741,UDP,104,Data,DNS,IoC_Detected,57.46,No_Alert,Malware,Known_Pattern_B,Medium,Segment_A,Log_Data,Alert_Data,Server,2021,3,8,1,0,163964452,2232561277,0,Ignored
65471,12967,ICMP,505,Data,DNS,IoC_Detected,65.96,No_Alert,DDoS,Known_Pattern_B,Low,Segment_B,None,Alert_Data,Server,2020,10,16,14,4,2730539363,3364268827,0,Logged
46073,59628,ICMP,739,Data,DNS,IoC_Detected,72.37,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_B,None,None,Server,2021,6,7,15,0,3161431747,1707933382,0,Ignored
24754,18495,TCP,1399,Data,DNS,IoC_Detected,82.31,No_Alert,DDoS,Known_Pattern_B,High,Segment_A,Log_Data,Alert_Data,Server,2023,5,8,3,0,1637679046,2520033351,2058606208,Ignored
13842,44547,ICMP,725,Control,HTTP,None,94.81,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_B,Log_Data,Alert_Data,Server,2023,6,10,6,5,3449129045,2020602157,3733008099,Logged
34804,18468,UDP,84,Control,DNS,IoC_Detected,32.28,No_Alert,Intrusion,Known_Pattern_A,Low,Segment_B,Log_Data,Alert_Data,Firewall,2021,9,9,23,3,1678489662,1873711680,1319405201,Logged
55699,44526,TCP,113,Data,DNS,None,41.83,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_A,None,None,Server,2022,2,9,17,2,2356047126,2484937176,0,Ignored
15419,1519,ICMP,475,Control,FTP,IoC_Detected,88.48,Alert_Triggered,Malware,Known_Pattern_B,Low,Segment_B,Log_Data,Alert_Data,Firewall,2022,2,15,16,1,862033769,3584801821,455726309,Blocked
62329,10652,TCP,481,Data,HTTP,IoC_Detected,96.08,No_Alert,Intrusion,Known_Pattern_A,Low,Segment_C,Log_Data,Alert_Data,Server,2023,8,19,9,5,975093053,1475633417,3752602683,Blocked
62275,58959,ICMP,1059,Data,HTTP,IoC_Detected,17.4,Alert_Triggered,Intrusion,Known_Pattern_A,High,Segment_A,Log_Data,Alert_Data,Server,2022,3,25,2,4,3698098028,1840786794,2934075308,Logged
29355,50761,TCP,1282,Control,DNS,IoC_Detected,68.26,No_Alert,DDoS,Known_Pattern_A,Medium,Segment_A,Log_Data,None,Server,2022,9,4,7,6,3299191747,2766898029,1056920179,Logged
45438,57757,UDP,289,Data,DNS,IoC_Detected,75.5,No_Alert,Malware,Known_Pattern_B,Low,Segment_B,Log_Data,None,Server,2020,4,19,1,6,48309162,2359309386,2040493411,Logged
14474,21036,TCP,425,Data,DNS,None,32.51,Alert_Triggered,DDoS,Known_Pattern_A,Medium,Segment_B,None,Alert_Data,Server,2020,5,10,17,6,2062489480,3229709768,470690791,Ignored
9833,64697,TCP,1046,Control,HTTP,IoC_Detected,1.97,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_A,None,Alert_Data,Server,2020,12,26,22,5,2426173845,2463740692,0,Ignored
46484,56443,TCP,1351,Control,HTTP,IoC_Detected,8.35,Alert_Triggered,Intrusion,Known_Pattern_A,Low,Segment_C,Log_Data,None,Firewall,2020,7,26,23,6,76472391,2908449893,298989525,Ignored
35728,41011,UDP,286,Control,DNS,None,98.95,Alert_Triggered,DDoS,Known_Pattern_B,Medium,Segment_A,Log_Data,None,Firewall,2020,11,30,15,0,384179038,2160725801,1501106322,Logged
53651,39774,UDP,303,Control,FTP,IoC_Detected,67.02,Alert_Triggered,DDoS,Known_Pattern_A,Low,Segment_B,None,None,Firewall,2021,6,27,14,6,2477564386,1859745238,0,Ignored
12908,13153,ICMP,1024,Control,FTP,None,82.39,Alert_Triggered,Malware,Known_Pattern_B,High,Segment_C,None,Alert_Data,Server,2022,6,17,4,4,2693699539,619331465,0,Blocked
34373,34799,UDP,290,Data,DNS,IoC_Detected,6.53,No_Alert,Intrusion,Known_Pattern_B,Medium,Segment_B,Log_Data,None,Server,2022,6,16,0,3,48171122,3662369385,2771999546,Blocked
25087,16343,UDP,791,Control,HTTP,IoC_Detected,90.59,No_Alert,Intrusion,Known_Pattern_A,High,Segment_B,Log_Data,None,Server,2023,1,9,7,0,1998938281,493808201,2721374943,Logged
55395,33738,ICMP,556,Control,HTTP,None,15.89,No_Alert,DDoS,Known_Pattern_B,Low,Segment_B,None,Alert_Data,Firewall,2021,7,23,19,4,615331779,3139679106,1518674116,Blocked
1341,29467,TCP,711,Data,DNS,None,11.11,Alert_Triggered,DDoS,Known_Pattern_A,Low,Segment_B,Log_Data,None,Server,2020,11,1,18,6,1162826536,1073785087,0,Ignored
4228,48996,TCP,1005,Data,DNS,None,39.29,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_A,Log_Data,Alert_Data,Server,2021,6,18,16,4,3019112487,2842129264,3262242719,Ignored
20886,3655,TCP,1332,Control,DNS,IoC_Detected,21.85,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_B,Log_Data,None,Firewall,2022,7,28,11,3,371013051,2974105068,2572769213,Ignored
26733,12387,UDP,1418,Data,HTTP,IoC_Detected,53.74,No_Alert,Intrusion,Known_Pattern_B,Low,Segment_A,Log_Data,None,Server,2023,4,28,17,4,330986117,3255698300,0,Blocked
15901,48712,ICMP,1434,Control,DNS,IoC_Detected,77.72,Alert_Triggered,Malware,Known_Pattern_B,High,Segment_B,Log_Data,None,Server,2021,12,8,22,2,70218630,1998825145,2163817877,Logged
47559,42990,TCP,277,Control,HTTP,IoC_Detected,14.89,No_Alert,DDoS,Known_Pattern_A,High,Segment_C,Log_Data,None,Firewall,2022,2,6,6,6,724144865,3398793672,0,Logged
45182,59158,UDP,1464,Control,FTP,None,49.4,No_Alert,DDoS,Known_Pattern_A,Low,Segment_C,Log_Data,None,Server,2022,10,19,7,2,298750319,1423973936,0,Blocked
6343,5585,UDP,987,Control,FTP,None,50.04,No_Alert,Intrusion,Known_Pattern_A,Low,Segment_C,Log_Data,Alert_Data,Firewall,2021,9,3,0,4,2916864722,1787607168,3045961106,Ignored
28308,3834,TCP,1144,Data,FTP,None,26.65,Alert_Triggered,Malware,Known_Pattern_A,High,Segment_C,None,None,Firewall,2021,11,4,18,3,1435275894,82407226,0,Logged
57624,33315,UDP,718,Data,FTP,IoC_Detected,38.01,No_Alert,Intrusion,Known_Pattern_B,Low,Segment_C,None,None,Firewall,2023,7,3,6,0,3745991506,3567622498,1742845339,Blocked
42620,48575,ICMP,682,Data,FTP,None,16.43,No_Alert,Malware,Known_Pattern_B,High,Segment_C,Log_Data,Alert_Data,Server,2023,2,23,15,3,1115228455,354013361,0,Blocked
9817,8719,UDP,1072,Control,FTP,IoC_Detected,7.91,No_Alert,Malware,Known_Pattern_B,High,Segment_C,Log_Data,None,Firewall,2023,1,26,22,3,1162342783,3385441437,0,Ignored
12286,8327,TCP,231,Data,FTP,IoC_Detected,9.29,No_Alert,Malware,Known_Pattern_B,Low,Segment_C,Log_Data,Alert_Data,Server,2020,9,21,14,0,1917787858,1709977514,0,Logged
45924,39628,UDP,640,Data,DNS,None,51.18,No_Alert,DDoS,Known_Pattern_B,High,Segment_B,Log_Data,None,Firewall,2021,9,3,17,4,2344219356,2501250959,0,Blocked
45031,6591,UDP,1202,Data,DNS,IoC_Detected,61.83,Alert_Triggered,Malware,Known_Pattern_A,Medium,Segment_A,None,Alert_Data,Server,2022,10,3,3,0,1259045896,1758999952,3281966641,Blocked
64124,56411,UDP,1084,Data,FTP,IoC_Detected,75.41,Alert_Triggered,Intrusion,Known_Pattern_A,Medium,Segment_A,Log_Data,None,Server,2020,1,14,4,1,1283625439,3381986072,2984150714,Ignored
23801,50717,UDP,691,Data,HTTP,IoC_Detected,59.47,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_B,None,None,Server,2020,3,24,17,1,401233686,2111552899,0,Blocked
24246,30924,UDP,117,Data,HTTP,IoC_Detected,72.22,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_A,None,Alert_Data,Firewall,2021,10,5,19,1,1628844725,393054530,1239888754,Blocked
6830,37639,ICMP,445,Data,DNS,None,1.2,No_Alert,Malware,Known_Pattern_B,High,Segment_A,Log_Data,None,Server,2020,1,2,13,3,1935742047,967316745,3689600185,Ignored
27018,50626,ICMP,1213,Data,DNS,IoC_Detected,46.78,No_Alert,Malware,Known_Pattern_B,Low,Segment_B,Log_Data,Alert_Data,Server,2023,7,22,0,5,2410468258,841341703,2694351459,Ignored
28883,32368,ICMP,343,Data,HTTP,None,75.34,Alert_Triggered,Intrusion,Known_Pattern_A,Low,Segment_C,Log_Data,Alert_Data,Server,2020,9,26,5,5,1425276956,3157610692,0,Blocked
34301,59767,TCP,321,Data,FTP,IoC_Detected,26.3,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_B,Log_Data,None,Server,2021,8,20,21,4,2435380349,1375367572,0,Ignored
22673,14549,TCP,726,Data,DNS,None,79.85,No_Alert,Malware,Known_Pattern_B,Medium,Segment_B,Log_Data,None,Firewall,2020,8,17,9,0,2020050845,2325524806,2653444118,Blocked
10238,25175,TCP,87,Control,DNS,IoC_Detected,2.05,Alert_Triggered,Malware,Known_Pattern_B,Low,Segment_C,Log_Data,None,Server,2021,7,28,6,2,1058489866,2508754575,0,Blocked
37301,1553,UDP,559,Control,FTP,None,49.44,Alert_Triggered,Malware,Known_Pattern_A,Medium,Segment_B,Log_Data,None,Firewall,2023,3,22,21,2,3551374627,2223368789,466286868,Ignored
44141,39247,TCP,961,Control,DNS,IoC_Detected,35.31,Alert_Triggered,DDoS,Known_Pattern_B,Low,Segment_B,None,Alert_Data,Firewall,2020,9,26,2,5,3396152803,1974591498,1402597242,Logged
22442,36152,UDP,1324,Data,DNS,IoC_Detected,18.52,Alert_Triggered,Intrusion,Known_Pattern_A,Low,Segment_A,Log_Data,Alert_Data,Firewall,2023,6,9,9,4,2036713520,325848729,0,Ignored
8332,29463,UDP,695,Data,HTTP,IoC_Detected,51.41,Alert_Triggered,Intrusion,Known_Pattern_A,Low,Segment_C,None,None,Firewall,2020,3,15,10,6,3649802253,3306230474,2733980429,Logged
43465,41376,UDP,1083,Control,HTTP,None,97.4,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_B,None,Alert_Data,Server,2022,3,15,4,1,3528464806,760772853,0,Logged
62403,26718,UDP,271,Control,DNS,IoC_Detected,20.34,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_A,Log_Data,None,Firewall,2021,8,8,20,6,3533640991,2583499886,0,Ignored
7730,42534,UDP,1105,Data,HTTP,IoC_Detected,13.66,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_C,None,Alert_Data,Firewall,2022,9,11,3,6,1375414331,2149445280,3068011173,Logged
11990,38465,ICMP,1072,Control,FTP,None,5.09,No_Alert,Malware,Known_Pattern_A,High,Segment_B,Log_Data,Alert_Data,Server,2022,4,16,0,5,533468251,1903011178,0,Blocked
11870,54921,ICMP,214,Data,FTP,IoC_Detected,43.49,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_B,None,None,Firewall,2022,5,19,13,3,3469089198,1460345036,0,Blocked
52607,40728,UDP,337,Data,HTTP,IoC_Detected,99.36,No_Alert,DDoS,Known_Pattern_B,High,Segment_C,Log_Data,Alert_Data,Firewall,2021,2,21,15,6,3100174200,556434050,368965274,Ignored
15885,9107,TCP,264,Control,HTTP,IoC_Detected,3.48,Alert_Triggered,Malware,Known_Pattern_B,Medium,Segment_A,Log_Data,None,Server,2021,4,8,5,3,1114363663,2072757246,276583300,Ignored
31048,7755,TCP,132,Control,FTP,IoC_Detected,6.78,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_A,Log_Data,None,Firewall,2023,6,22,13,3,2356590797,2326756627,1974811221,Ignored
21933,35774,UDP,1302,Control,FTP,IoC_Detected,39.24,No_Alert,Malware,Known_Pattern_A,Low,Segment_A,Log_Data,None,Firewall,2023,2,5,22,6,472620342,3597728328,3570183215,Ignored
11543,12636,ICMP,580,Control,FTP,IoC_Detected,23.86,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_C,None,Alert_Data,Server,2023,6,4,16,6,2458036752,478115897,0,Logged
10941,43112,TCP,1229,Data,HTTP,IoC_Detected,5.16,Alert_Triggered,Malware,Known_Pattern_A,Medium,Segment_A,None,Alert_Data,Firewall,2020,11,26,11,3,3498638316,1604640949,2659588251,Ignored
49921,39245,TCP,1054,Data,DNS,None,12.33,No_Alert,Intrusion,Known_Pattern_B,High,Segment_B,Log_Data,None,Server,2021,1,1,23,4,3501340044,2647342752,0,Blocked
21778,43533,UDP,1064,Control,DNS,IoC_Detected,46.41,Alert_Triggered,Malware,Known_Pattern_B,Medium,Segment_C,Log_Data,None,Server,2020,6,26,22,4,1561522940,1577233370,0,Logged
17313,37449,UDP,657,Control,FTP,IoC_Detected,49.23,Alert_Triggered,Malware,Known_Pattern_B,High,Segment_C,None,Alert_Data,Firewall,2021,10,22,20,4,2994716266,1907077243,0,Blocked
28529,25080,ICMP,951,Data,HTTP,IoC_Detected,26.3,No_Alert,Malware,Known_Pattern_B,Low,Segment_C,None,None,Server,2022,6,27,6,0,3288444515,182745868,0,Blocked
34721,32069,TCP,248,Data,DNS,None,52.6,No_Alert,Malware,Known_Pattern_A,Medium,Segment_A,Log_Data,None,Firewall,2021,7,11,13,6,1413196047,462045701,175993800,Ignored
43135,45695,UDP,1051,Data,FTP,IoC_Detected,20.15,Alert_Triggered,DDoS,Known_Pattern_A,High,Segment_C,Log_Data,None,Server,2021,9,10,2,4,3642118684,567034744,903980899,Logged
54844,27304,ICMP,1280,Data,FTP,IoC_Detected,42.17,No_Alert,DDoS,Known_Pattern_B,Low,Segment_B,None,Alert_Data,Firewall,2020,7,12,13,6,2990795829,1076773347,0,Ignored
18426,8753,TCP,1136,Data,FTP,IoC_Detected,87.91,No_Alert,Malware,Known_Pattern_B,High,Segment_C,Log_Data,None,Firewall,2020,4,16,7,3,1028099243,1872162558,380777065,Blocked
34146,10770,TCP,260,Data,FTP,None,49.39,No_Alert,Intrusion,Known_Pattern_A,High,Segment_C,None,None,Server,2022,10,9,1,6,278758109,3185498837,2763177181,Logged
20912,49930,ICMP,1396,Control,HTTP,None,6.51,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_A,None,Alert_Data,Server,2023,2,4,0,5,701393357,48937894,0,Logged
41872,33387,UDP,1388,Data,HTTP,None,65.12,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_A,None,None,Server,2021,5,13,9,3,3484304999,2996470128,2793189896,Ignored
16193,16141,TCP,167,Control,HTTP,None,1.4,No_Alert,Intrusion,Known_Pattern_A,Low,Segment_C,None,None,Firewall,2022,12,12,8,0,967688495,1661238818,2804375783,Logged
37706,37650,TCP,374,Control,FTP,IoC_Detected,3.63,Alert_Triggered,Intrusion,Known_Pattern_B,Medium,Segment_B,None,None,Server,2020,5,14,10,3,936888107,915158297,0,Blocked
60896,26825,UDP,480,Data,FTP,IoC_Detected,53.94,No_Alert,Malware,Known_Pattern_B,Medium,Segment_B,None,None,Server,2021,6,3,19,3,2418070653,1200641113,1756152933,Logged
25809,31905,UDP,867,Data,HTTP,IoC_Detected,90.22,Alert_Triggered,DDoS,Known_Pattern_A,Medium,Segment_B,Log_Data,Alert_Data,Firewall,2020,1,11,0,5,3237588025,1587266522,994768587,Logged
6510,21904,TCP,1295,Data,DNS,None,81.58,Alert_Triggered,Intrusion,Known_Pattern_A,Medium,Segment_A,Log_Data,Alert_Data,Server,2022,10,22,7,5,694184914,2267811071,442481860,Ignored
62140,39914,UDP,900,Data,DNS,None,58.48,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_B,None,Alert_Data,Server,2022,1,25,3,1,2567025878,2308777511,609510459,Blocked
60943,57044,TCP,1312,Control,FTP,IoC_Detected,50.66,Alert_Triggered,DDoS,Known_Pattern_B,High,Segment_C,None,None,Server,2020,11,10,0,1,3474036783,2421504082,2251685278,Logged
42249,20686,UDP,1130,Control,HTTP,None,8.33,No_Alert,Malware,Known_Pattern_A,Medium,Segment_C,Log_Data,Alert_Data,Firewall,2021,3,24,5,2,1559226223,823381085,3550029426,Ignored
29787,48670,UDP,737,Data,DNS,None,52.9,Alert_Triggered,DDoS,Known_Pattern_A,Low,Segment_C,Log_Data,None,Firewall,2021,1,31,10,6,2493982120,1197529133,0,Logged
21342,30531,TCP,1206,Data,FTP,IoC_Detected,33.89,Alert_Triggered,Malware,Known_Pattern_A,High,Segment_B,None,None,Server,2021,7,6,10,1,2773588494,3757588175,0,Blocked
27839,34701,TCP,604,Control,FTP,IoC_Detected,70.7,Alert_Triggered,Intrusion,Known_Pattern_B,Medium,Segment_A,None,None,Firewall,2022,3,15,8,1,1000537247,1689674274,3240112968,Blocked
33065,31961,UDP,906,Control,HTTP,None,35.04,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_A,None,Alert_Data,Server,2022,5,12,17,3,3345329205,864764695,3230325445,Blocked
39918,43607,UDP,503,Data,FTP,None,52.91,Alert_Triggered,Malware,Known_Pattern_A,Medium,Segment_A,None,None,Server,2021,5,21,6,4,926334297,3346211503,0,Ignored
26276,20790,ICMP,1144,Control,FTP,IoC_Detected,66.03,No_Alert,Malware,Known_Pattern_B,Low,Segment_B,Log_Data,Alert_Data,Server,2020,10,24,18,5,959732334,2063116217,0,Logged
61461,7801,TCP,1340,Data,HTTP,IoC_Detected,12.26,No_Alert,Malware,Known_Pattern_B,High,Segment_B,None,Alert_Data,Server,2022,11,5,21,5,1564025474,3227544774,621245949,Logged
19478,64522,ICMP,1013,Control,HTTP,IoC_Detected,70.69,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_A,None,Alert_Data,Server,2020,1,3,21,4,909231332,2158866346,2798783946,Blocked
53101,49095,UDP,882,Data,FTP,None,58.33,Alert_Triggered,Intrusion,Known_Pattern_B,High,Segment_B,None,Alert_Data,Firewall,2021,3,28,10,6,1667291797,2406989738,1528717227,Blocked
35708,58868,ICMP,834,Data,HTTP,None,2.9,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_A,Log_Data,None,Firewall,2020,2,26,16,2,2424619927,229609676,2579809232,Logged
57937,9521,TCP,258,Data,HTTP,None,18.65,Alert_Triggered,Intrusion,Known_Pattern_B,Low,Segment_A,None,Alert_Data,Server,2022,6,17,10,4,1053647035,1695442923,0,Logged
19174,37419,UDP,895,Control,FTP,IoC_Detected,57.18,Alert_Triggered,Malware,Known_Pattern_A,Low,Segment_A,Log_Data,None,Server,2020,4,14,9,1,1121790406,651688334,0,Blocked
44876,51088,ICMP,350,Data,FTP,None,7.02,Alert_Triggered,Malware,Known_Pattern_B,High,Segment_A,None,Alert_Data,Firewall,2021,11,21,4,6,1953847552,683002237,3627623326,Blocked
10819,52719,UDP,917,Control,DNS,None,37.69,No_Alert,Intrusion,Known_Pattern_B,Low,Segment_A,None,Alert_Data,Server,2022,7,4,9,0,3131356611,251396273,0,Blocked
63863,2397,ICMP,1050,Data,FTP,IoC_Detected,15.81,Alert_Triggered,Malware,Known_Pattern_A,Medium,Segment_C,None,Alert_Data,Firewall,2022,12,16,13,4,3740328499,1881160679,0,Logged
2770,41625,UDP,1267,Control,HTTP,None,78.18,No_Alert,DDoS,Known_Pattern_B,Medium,Segment_B,Log_Data,Alert_Data,Server,2023,4,20,3,3,1405814189,1660441042,0,Blocked
50614,7642,UDP,1403,Data,DNS,IoC_Detected,46.91,No_Alert,Intrusion,Known_Pattern_A,Medium,Segment_A,Log_Data,Alert_Data,Firewall,2023,10,11,19,2,371522021,2841705291,2588471588,Logged
62431,6721,ICMP,286,Data,FTP,IoC_Detected,72.89,Alert_Triggered,DDoS,Known_Pattern_A,High,Segment_C,None,Alert_Data,Firewall,2022,8,2,12,1,853452929,2885578872,2936637048,Blocked
26947,16101,UDP,749,Data,FTP,IoC_Detected,24.75,Alert_Triggered,Intrusion,Known_Pattern_A,Medium,Segment_B,None,Alert_Data,Firewall,2021,11,15,5,0,210685834,3017295716,0,Ignored
