@relation water_quality_potability

@attribute ph numeric
@attribute Hardness numeric
@attribute Solids numeric
@attribute Chloramines numeric
@attribute Sulfate numeric
@attribute Conductivity numeric
@attribute Organic_carbon numeric
@attribute Trihalomethanes numeric
@attribute Turbidity numeric
@attribute Potability {0,1}

@data
7.102654,198.252219,21196.07525,7.209605,331.550977,426.361337,14.397908,67.598358,4.004679,1
7.086482,196.238689,22038.979496,7.23471,331.596973,419.283278,14.397356,65.821783,4.006815,1
7.054009,198.638843,21331.144785,7.054566,334.517347,427.672313,14.312267,66.438375,3.964537,0
6.753128,191.982995,18222.931957,3.920974,296.196618,389.742462,9.689144,92.219615,5.102517,0
7.196763,196.01494,22406.845834,7.136435,332.695888,428.971065,14.183802,66.237989,3.956897,1
7.073105,197.586371,21208.705597,7.055465,336.428324,432.29041,14.58939,65.488853,3.966332,0
7.160039,195.030123,21740.290085,7.186303,334.630483,430.777467,14.646091,65.584399,3.916508,0
7.00615,197.038165,21115.928149,7.212613,335.445703,428.576829,14.372249,67.170101,3.96144,0
7.202878,198.859896,22225.112717,7.205248,332.171454,417.380885,14.250978,66.160625,4.025324,1
7.019885,196.118129,21328.866314,7.101078,329.905324,433.35155,14.525498,65.752362,3.932355,0
7.064311,196.176395,23066.386648,7.03785,327.535661,427.187739,14.43761,66.760885,4.032852,1
7.156591,192.692974,22925.253257,7.129708,330.142041,421.799638,14.347922,67.430097,3.981975,1
7.122839,195.547831,22180.762357,7.210631,332.73316,423.873013,14.339705,66.748558,3.897316,0
7.124665,196.595665,21759.791932,7.229676,335.409413,429.278897,14.383281,67.508184,4.002853,1
3.676845,173.677702,22581.224488,12.653362,289.126846,599.729246,8.386407,49.658554,5.461473,0
7.068134,196.843659,21394.733804,7.076895,334.907325,431.29902,14.229297,65.737369,3.965241,0
7.001046,194.535085,21159.688286,7.164696,338.258443,423.604266,14.317232,66.846713,3.896242,0
6.944806,196.473401,21370.388613,7.125398,337.87494,426.728203,14.64987,66.208195,3.953228,0
7.083702,195.383602,21235.012217,7.011781,335.687731,423.683641,14.249195,67.04324,3.931769,0
4.328283,192.166324,30592.548831,7.425894,327.303365,543.716029,11.186939,72.5664,3.708526,0
7.189322,194.813112,22230.89051,7.11422,332.278017,429.328505,14.241235,66.79079,3.977509,1
7.154767,195.702147,22045.085423,7.007309,336.453655,430.120686,14.386433,66.723918,3.895396,0
7.080062,196.033111,21816.863612,7.118434,333.606802,425.940687,14.405791,66.509156,3.984957,0
8.783168,218.03284,16183.586649,7.390474,334.053885,389.021616,16.35452,47.100982,4.274137,0
7.026254,196.234901,21783.086784,7.087672,331.717984,432.10426,14.397401,66.782927,3.944484,0
6.864688,195.569381,22213.842985,7.028638,331.182591,429.288901,14.156751,66.430456,3.968849,0
5.667651,229.928367,16953.898736,8.774306,293.57425,554.120536,14.254641,54.436702,3.633214,1
7.102129,195.558615,22153.067855,7.157215,333.204766,428.8316,14.451627,65.308585,3.959285,0
7.141269,196.11542,21614.415976,6.995043,334.580031,435.31624,14.277899,67.218986,3.909449,0
7.024529,197.228547,21458.103809,7.113031,333.344201,434.138585,14.290221,66.139834,3.932583,0
6.946247,196.256142,23106.676945,7.228184,334.025818,426.622283,14.286267,66.193683,4.02979,1
6.862224,194.098672,20887.368835,7.11584,331.900914,428.777764,14.490639,65.913185,3.937135,0
6.976569,196.962948,20920.564299,6.999603,334.099565,420.193615,14.400539,67.438361,3.99487,0
7.070705,196.369869,22396.469386,7.409299,334.735129,424.133844,14.490451,67.872011,4.063785,1
7.167767,199.248717,20790.803457,6.987854,336.846379,433.621392,14.58791,65.88341,4.016051,0
7.067867,197.329448,21704.178357,6.963848,330.589595,423.36697,14.216421,67.190016,3.949435,0
7.068054,198.395764,22405.96151,7.070567,333.073119,420.983219,14.55276,66.476989,4.002548,1
7.102178,199.255366,23379.755737,7.149555,331.977098,425.768554,14.541497,66.148639,4.012181,1
5.541979,185.671874,20143.065262,10.236176,209.471058,517.935786,18.464015,49.371319,3.672976,1
7.144496,198.93628,22867.008792,7.092062,328.434246,424.780916,14.179164,65.531237,3.962123,1
7.240324,194.731755,22624.18736,7.121054,330.554536,425.488814,14.067958,66.885521,4.022882,1
7.020578,196.57659,22389.158633,7.158634,335.322471,431.249764,14.171102,65.829258,3.842437,0
7.007096,196.825747,22281.604411,7.176586,331.525978,420.685375,14.064288,67.81008,3.987315,0
7.120307,197.563153,22756.059246,7.265267,333.973476,422.626487,14.3392,65.03559,4.052143,1
7.124045,195.68839,22015.910153,7.15599,331.138388,424.967906,14.452359,65.504978,3.992007,1
7.046881,195.159935,21654.524286,7.138601,335.195582,430.593236,14.63788,65.86982,3.930369,0
7.123676,194.861235,22021.299151,7.213045,331.258209,430.137976,14.158871,67.75802,4.000532,1
6.937769,197.510988,21975.005461,7.137062,333.137729,427.613156,14.651596,66.862953,4.028294,0
7.957768,276.733569,17162.398421,7.841542,397.431962,514.421722,14.529779,60.559699,3.450746,0
7.899452,210.734124,15896.365937,6.907203,319.886957,448.666423,18.169921,124,2.853767,1
7.140163,194.325076,22053.73181,7.317331,334.675467,422.940643,14.001213,65.857558,4.016632,1
7.080053,193.270907,22756.511695,7.122732,330.658015,418.962834,14.143559,66.710269,4.019502,1
7.211829,196.32386,21740.581479,7.083496,330.591981,425.564277,14.272738,65.872849,3.938309,0
7.245684,196.032872,21118.92093,7.004188,333.514465,419.38803,14.431434,66.836549,3.98259,0
8.466013,224.174936,22523.124552,6.668868,286.943922,330.044715,17.744096,77.817804,3.946621,0
6.952448,196.732531,21134.139723,7.189595,332.177925,430.016682,14.256216,66.770511,3.945858,0
8.111953,217.266472,38184.469574,7.254122,311.910224,281.069203,13.027921,78.582094,4.43075,1
4.872561,224.705105,16960.434631,7.078015,323.036852,354.390604,15.692176,79.962803,3.918006,1
6.203323,214.850111,29426.47378,8.034868,369.726683,319.766681,10.247863,65.308637,3.48792,0
7.00895,196.556786,21171.314563,7.089829,337.634386,433.682409,14.549544,65.785642,3.993466,0
7.026373,193.788643,22297.568248,7.293864,333.289319,424.333991,14.267032,66.50396,4.022709,1
7.173643,196.346669,22493.35228,7.048143,333.507848,427.217169,14.353081,66.00534,3.939535,0
9.868878,214.166235,15326.855914,3.351598,297.084174,424.292831,19.188441,70.070514,3.35549,0
6.361667,175.043999,25833.851713,8.243781,333.947107,302.19071,10.558576,70.107693,3.681765,0
7.065872,196.615569,22444.801919,7.247656,334.408784,428.195973,14.373763,67.422913,4.008795,1
7.053814,195.065246,22289.165111,7.219098,331.452553,427.502485,14.376154,66.031948,3.954753,1
4.477092,236.28249,26843.470364,4.842658,207.890482,456.979772,16.225706,74.035695,4.32768,0
10.682966,173.375498,15758.740621,5.570784,307.352586,323.807913,10.09087,78.472784,3.999775,0
7.086039,196.255301,21786.110948,6.979244,334.06918,425.379285,14.627211,65.706462,3.991077,0
7.086459,196.669279,21910.933075,7.12211,327.175999,419.901772,14.20147,65.880532,3.980563,1
7.180111,196.655314,22005.428942,7.057562,329.23554,419.152882,14.277662,66.053486,3.981612,1
8.020869,175.873676,21759.363929,7.487278,352.983112,428.660965,4.966862,72.305219,3.442121,0
7.161613,196.307505,22848.787803,7.029926,333.024232,424.488736,14.603962,66.746524,3.970759,1
7.735705,137.318166,16723.977244,7.675826,282.539892,595.329263,18.756139,63.042779,2.148612,0
7.02366,194.915069,22223.629636,7.198351,330.092469,434.752752,14.354721,66.159897,4.023999,1
7.037942,193.793054,22626.946903,7.087802,330.930243,426.102702,14.253263,68.03453,3.94128,1
7.141889,195.2869,22259.364231,7.121148,332.909063,424.49912,13.905729,66.494847,4.036575,1
7.047757,194.647366,21730.241895,7.050005,334.884252,418.109086,13.980144,64.864786,3.949227,0
7.088318,196.045007,21422.122976,7.149303,330.003408,432.114891,14.348598,65.839107,3.911584,0
7.033064,194.332869,22294.534985,6.975925,335.279809,422.334192,14.388882,66.019252,3.845796,0
7.140641,194.679308,21984.861493,7.106604,334.584315,433.061225,14.396326,65.914611,3.929274,0
6.995494,193.922518,22131.417733,7.212353,333.509248,424.136682,14.531933,66.640399,3.982224,0
8.164,195.212495,27414.899123,5.412481,231.724225,529.681807,12.425426,69.990128,3.673088,1
7.007019,195.779067,22537.083898,7.139021,336.870196,425.062711,14.356204,66.929356,4.047652,1
7.162234,196.356574,21725.556864,7.008539,331.46164,429.856702,14.154503,66.836756,4.00835,1
7.163541,194.055671,22825.355354,7.202006,333.664672,434.839239,14.387778,67.240205,4.002316,1
7.498372,236.714399,21736.373324,6.588566,407.312082,299.194245,20.737664,68.314347,4.242242,1
7.138907,193.179691,21854.198313,7.102756,334.048062,426.345364,14.519709,66.050038,4.034755,0
7.208555,194.021397,23033.129582,7.20207,332.706923,427.51339,14.192656,65.5274,3.92374,1
7.092143,196.238161,21210.027162,7.27794,335.989893,434.420898,14.261535,67.419909,3.963615,0
4.788861,234.893703,28174.620516,10.850036,187.424131,444.854321,11.784799,89.010974,2.896852,1
4.745764,186.303137,33153.812976,8.840474,370.167851,296.964102,14.784314,48.451375,3.699146,0
7.016732,197.429914,22421.093892,7.194957,334.172407,427.860116,14.577389,65.236146,4.031996,1
7.053507,195.55833,20899.413847,7.254903,331.801036,420.751246,14.201423,66.237786,3.953747,0
7.818275,179.218217,27558.542533,7.504453,315.447492,359.09919,12.618667,52.377477,3.329243,0
7.054847,196.155577,23307.451421,7.071511,338.619943,431.292287,14.265794,65.980952,3.925803,1
7.15016,196.890752,21698.213219,7.100113,331.124899,425.428927,14.531134,66.77405,4.040271,1
7.12946,198.40799,22317.633556,7.165666,331.013676,432.801615,14.321781,67.293171,4.054484,1
7.174329,196.367994,21570.166351,7.067842,336.580597,426.657991,14.429121,66.890158,3.975589,1
7.147673,196.048477,23269.459671,7.238082,335.387359,423.565371,14.188468,66.977275,3.977255,1
7.111654,194.245987,22179.202801,7.43084,335.878854,427.083436,14.362253,67.616888,3.96632,1
7.014088,197.001896,22244.845973,7.077428,332.499364,425.275902,14.233631,66.964949,4.049721,1
6.98246,199.303309,22347.287993,7.146748,329.234699,422.245588,14.119039,67.204458,4.026996,1
6.10514,249.141391,45249.449033,7.36936,338.771307,314.96509,11.251778,88.657477,3.10309,1
7.2193,195.035941,21240.999597,7.094451,332.723364,426.587339,14.263873,65.633726,4.019936,0
6.994255,197.389673,21884.210763,7.071068,328.28362,420.618529,14.308906,67.203217,3.99648,1
9.049166,169.509254,4343.356611,5.780823,386.700463,471.925377,16.170628,62.722085,2.814001,0
7.088032,193.145155,22304.926645,7.163798,331.923694,423.712665,14.376073,65.52115,3.945376,1
7.889579,153.569738,41210.666981,8.457639,294.260076,354.482689,11.292575,67.354769,3.22736,1
6.905088,197.378319,20698.074355,7.155511,330.100747,425.385907,14.66029,65.042208,3.967377,0
7.088565,195.082657,22218.672037,7.325883,336.451141,427.019005,14.062278,66.04356,4.014848,1
7.602121,199.353166,11346.143453,6.90038,304.966488,210.319182,17.925782,62.846673,3.698875,0
6.98399,197.203158,21542.278137,7.155439,334.953597,427.681342,14.272031,66.951727,3.979626,0
7.206782,196.195911,22151.424768,7.291191,334.060834,422.024844,14.266307,67.45713,4.037255,1
7.02557,195.22127,21152.894005,7.205846,335.57613,426.151996,14.456633,65.052999,3.945985,0
6.96731,194.810522,21620.812664,7.208607,333.261527,434.241749,14.791235,66.25117,3.893762,0
7.107874,199.450332,22018.811299,7.175779,332.800331,423.807351,14.326267,66.075177,4.064757,1
7.062451,195.219474,22483.310504,7.110993,334.83664,421.66645,14.071197,65.760071,3.94475,1
7.142599,200.041514,22740.854943,7.27591,331.604371,422.304637,14.226753,66.783345,4.001756,1
7.036476,194.907353,22361.586469,7.186292,334.597808,426.092413,14.242174,66.744877,3.999726,1
7.18539,195.763891,22494.187805,7.188344,332.744902,427.679318,14.268648,66.985999,3.938096,1
7.721033,203.354788,35800.699273,7.683399,312.919044,424.966995,18.092608,96.442129,4.168487,0
6.407963,199.131726,28460.203397,4.613721,330.914076,448.858006,11.656913,70.161839,2.954093,1
7.111533,196.139495,21809.653875,7.107624,334.677597,436.085661,14.377552,65.512263,3.979471,0
7.112156,192.665621,22004.58111,7.044606,332.224123,424.608288,14.069973,65.647486,4.010302,1
7.227766,194.869615,22389.593636,7.177377,330.497108,420.715316,14.235456,66.504882,3.965913,1
7.204074,195.761207,22319.834628,7.175589,330.279757,427.502229,14.389043,66.951175,3.971476,1
7.070531,195.552925,21688.882067,7.14752,334.960583,424.912523,14.560473,66.477209,3.96811,0
7.063683,195.46815,21629.430345,7.087236,333.365629,419.731874,14.448989,65.808843,3.912913,0
6.995659,196.124121,21331.025721,7.125692,334.643807,429.395366,14.254033,66.241106,3.919012,0
6.997926,195.814702,21710.893445,7.008086,332.021969,426.008384,14.359893,65.53505,3.980177,0
7.090043,198.679491,22903.410306,7.019129,332.634778,430.178105,14.066141,66.564998,3.975356,1
6.97969,195.409271,21737.341795,7.087391,331.605377,432.953014,14.328023,65.787906,3.931688,0
7.871961,219.622659,12760.437151,8.076613,360.086657,350.826916,15.698726,84.15808,2.938536,1
7.118082,198.650843,21901.573296,7.114056,332.626094,417.763797,14.0771,66.565672,3.981265,1
8.054886,200.943484,12642.065947,7.309822,334.442064,446.748442,14.94908,71.202038,3.514098,0
7.173476,196.969158,23238.160532,7.137187,335.611626,420.77083,14.634356,67.5656,4.006914,1
7.007546,194.392787,22250.849036,7.161256,332.218604,431.218792,14.421543,67.275411,3.94064,0
7.063962,198.186877,21397.64821,7.201675,332.250439,421.850294,14.392235,65.217619,3.933424,0
7.033934,196.031104,21331.300518,7.179139,335.572979,434.018624,14.398132,66.501994,3.972748,0
7.073552,197.163928,21385.606932,7.130156,334.818553,423.394765,14.672263,66.860429,3.907166,0
7.045375,193.040625,22514.530711,7.137061,331.305955,426.427768,14.434329,66.558647,4.045917,1
7.057016,196.367161,21282.461054,7.090272,332.296321,432.073064,14.481333,65.613681,3.94963,0
7.120385,196.336021,21764.557506,7.087962,334.014154,424.933186,14.054973,66.889633,3.928693,0
8.555283,216.655356,18337.460916,8.290688,311.325845,390.943089,17.138831,39.777282,3.687152,0
7.056703,197.18112,22044.444668,7.01115,335.507429,426.038532,14.492956,65.02308,3.902866,0
7.167748,195.676525,23083.781128,7.202436,334.978276,423.448502,14.114949,67.440895,4.009341,1
7.134549,195.07435,22967.250774,7.158974,329.477283,421.724755,14.160164,67.083529,3.97281,1
5.174896,205.519019,12871.55122,7.099599,365.684401,501.19395,20.558672,77.123457,3.445028,0
7.052468,194.560318,21123.706482,7.169736,338.244501,431.850145,14.351198,66.31128,3.974424,0
6.98009,196.369481,22244.731854,7.175444,334.83438,430.511142,14.091817,65.42781,3.994103,0
7.094034,195.964647,21625.349728,6.995018,333.971421,422.897981,14.300456,65.840727,3.909728,0
7.177866,196.142168,21591.893394,7.117812,337.206908,430.238015,14.485746,65.177884,3.928981,0
7.071571,197.312665,22596.943046,7.288674,333.793422,426.475403,14.38352,66.39772,3.99059,1
6.943882,195.940528,21361.487668,7.077021,331.760717,425.224985,14.536878,65.34898,3.986764,0
8.581043,153.709092,19970.434294,7.661687,312.885127,520.808359,14.781584,74.127793,2.883145,1
7.05994,178.80538,39484.638921,8.591113,281.386197,520.272861,10.795482,75.847542,2.949939,1
7.126653,196.956563,21100.628073,7.226049,333.77233,431.210115,14.624558,66.333748,3.994517,0
7.084208,197.928707,21019.559763,7.187133,332.703038,423.799177,14.185366,65.576143,3.924615,0
7.040328,196.621856,22393.862033,7.137258,333.874772,428.333905,14.648541,66.520489,4.025793,1
7.09317,197.144704,22978.523642,7.255763,335.56885,423.007645,14.460137,66.13374,3.985448,1
9.869232,223.772661,29549.658823,7.716923,281.11849,356.181916,14.202664,84.013585,4.73685,1
7.092082,194.475962,22778.302025,7.101489,328.021459,427.785259,14.405261,66.971903,3.958743,1
7.204714,198.075229,22439.857915,7.057238,338.685254,429.978249,14.215946,67.471157,3.895906,1
7.081275,195.998346,22936.064236,7.114499,331.493663,423.271927,14.374131,68.061073,4.055591,1
7.121437,194.346258,22790.280104,7.218836,335.201283,429.141062,14.221498,65.803802,3.97806,1
8.142331,221.752348,29808.236904,8.820156,205.935091,556.657644,10.7378,59.512998,4.704866,0
7.189578,193.926219,21164.636649,7.115761,332.250177,429.733557,14.116858,66.072356,3.937072,0
6.907329,194.183738,21630.654019,7.157261,333.125119,427.013846,14.191016,66.847346,3.95247,0
7.260559,195.314545,21957.661356,7.217429,332.383733,425.57209,14.169796,66.937278,3.997946,1
7.070495,194.431822,21094.730492,7.165765,331.397906,423.680345,14.497547,65.437714,3.947741,0
6.376408,182.121038,33046.727606,5.351533,362.352143,350.236326,7.592516,66.225674,5.404046,1
8.129342,211.123312,22982.927445,6.779005,326.397953,367.988784,13.910933,55.795357,4.822044,1
7.022899,197.385763,22069.360984,7.195829,333.710544,424.337358,14.36567,66.261768,3.995227,1
7.079265,193.878725,23239.149547,7.201338,332.109513,424.480322,14.191204,66.24633,3.950905,1
7.145772,238.689929,28780.340432,6.814029,385.97565,332.032706,11.093163,66.138045,5.182591,0
5.404511,258.903489,10168.176536,9.648197,248.711963,396.911214,15.512208,65.805331,3.998176,0
7.126832,199.538069,21833.569592,7.268769,333.715764,431.142961,14.370329,66.757429,3.937624,1
7.164957,195.996356,21633.727579,7.13531,329.794295,423.962621,14.673605,66.380984,3.954976,1
9.056245,197.666301,17403.532167,7.688917,337.460176,414.766631,15.349869,63.696746,3.319354,0
7.102326,195.378644,21381.107479,7.188651,336.32113,428.993721,14.566458,67.244857,3.995293,0
9.764658,119.16401,38781.457422,9.334632,380.230634,512.331846,14.967733,59.193176,3.024571,0
7.144322,195.918408,21660.734089,7.282735,334.848232,420.477653,14.294986,66.580934,3.981158,1
7.092592,194.30529,21689.649676,7.311787,333.385174,419.840875,14.157288,67.996189,4.005924,1
7.074763,195.078933,22490.887492,7.31602,332.130214,426.293916,14.370803,66.535002,3.978833,1
7.120072,194.765594,22566.201877,7.136398,333.741603,427.163769,14.293164,65.514852,4.005234,1
6.624573,172.055471,14877.289737,7.079934,338.441277,405.818097,15.656149,58.560531,4.333721,0
7.052162,197.332236,20817.952156,7.228693,335.518984,424.49918,14.540878,66.23131,3.961106,0
7.065402,194.735079,21814.420272,7.051785,331.286882,428.852198,14.662066,66.812549,3.971587,0
7.073336,194.458178,21695.57647,7.219785,331.132947,423.810958,14.167303,66.488501,4.007851,1
7.244869,196.087291,22264.680385,7.083939,339.284397,425.381304,14.102109,67.478958,3.958442,1
